일자,자원,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hour_24
2023-06-15,태양광,0.0,0.0,0.0,0.0,0.02,1.82,25.27,75.2,149.63,216.19,271.55,287.89,292.9,282.66,254.04,218.09,168.0,96.2,34.96,10.55,6.36,4.15,1.83,0.43
2023-06-15,풍력,13.21,14.77,11.2,10.93,10.91,18.11,13.69,11.92,8.5,6.52,7.56,4.52,2.84,20.25,18.62,5.25,3.94,2.83,4.03,10.61,13.38,14.31,5.6,1.31
2023-06-16,태양광,0.0,0.0,0.0,0.17,0.02,1.66,23.58,90.2,174.04,201.46,258.13,303.23,309.36,286.37,236.89,182.95,113.27,61.48,28.6,12.56,6.75,4.79,1.79,0.42
2023-06-16,풍력,3.55,0.9,0.35,,0.09,0.99,1.64,0.66,0.19,0.13,0.11,0.75,1.02,1.48,2.21,2.71,3.43,2.91,1.49,3.27,6.23,7.57,5.75,1.72
2023-06-17,태양광,0.0,0.0,0.05,0.05,0.01,2.57,32.3,62.32,150.97,238.34,275.02,283.67,280.5,278.12,281.28,227.99,132.72,53.67,20.66,8.85,6.89,4.6,1.83,0.42
2023-06-17,풍력,0.77,0.07,0.0,0.17,0.07,0.0,0.02,0.0,0.0,0.56,1.24,1.86,1.87,1.84,2.18,7.29,9.82,3.7,0.62,1.98,0.12,0.45,1.03,1.99
2023-06-18,태양광,0.0,0.11,0.13,0.02,0.0,0.18,7.44,25.07,56.03,103.32,177.64,224.06,210.6,142.59,114.33,88.19,64.16,46.51,22.92,9.37,5.49,2.87,0.37,0.01
2023-06-18,풍력,3.14,1.13,0.26,0.45,0.33,0.52,0.17,1.82,0.69,0.05,0.32,1.59,1.1,3.06,1.08,0.51,0.68,0.78,0.7,0.4,2.67,5.67,7.53,11.51
2023-06-19,태양광,0.0,0.11,0.12,0.0,0.0,1.77,23.11,86.15,169.54,239.57,282.75,294.12,284.05,281.82,243.69,180.34,131.87,84.48,35.6,10.67,7.03,4.77,1.97,0.42
2023-06-19,풍력,9.59,8.94,8.95,10.91,15.73,8.59,7.91,2.35,0.79,3.21,12.39,29.1,26.06,28.08,32.17,20.44,6.72,3.77,4.32,7.48,7.41,,12.73,20.54
2023-06-20,태양광,0.0,0.11,0.13,0.05,0.01,1.89,23.0,57.28,73.32,60.75,57.27,57.15,51.56,44.25,48.64,35.91,19.41,12.97,7.36,4.71,0.97,0.31,0.0,0.0
2023-06-20,풍력,23.21,51.39,41.25,37.5,64.61,32.5,27.79,37.94,52.1,49.79,45.14,36.17,40.78,79.46,90.14,72.8,62.39,44.66,43.04,42.59,27.97,14.33,11.46,13.01
2023-06-21,태양광,0.0,0.0,0.04,0.0,0.0,0.46,7.66,24.3,45.27,117.7,90.37,83.12,94.19,95.94,81.64,72.78,82.47,49.7,20.65,7.56,1.57,0.03,0.0,0.0
2023-06-21,풍력,6.76,9.26,14.92,18.78,24.44,30.02,27.65,29.58,25.24,14.35,18.75,16.52,14.09,25.35,39.72,46.56,60.32,72.82,61.3,66.43,76.89,63.92,54.54,44.9
2023-06-22,태양광,0.0,0.0,0.0,0.0,0.0,0.98,16.74,67.6,143.11,219.78,283.26,303.6,296.68,256.13,207.16,140.67,107.76,63.57,32.4,15.39,7.6,5.18,2.03,0.29
2023-06-22,풍력,40.21,40.84,39.03,39.15,30.16,45.57,49.28,47.63,42.58,39.43,38.28,31.6,43.27,59.47,57.61,28.91,17.89,16.95,22.33,30.3,32.97,26.5,11.34,6.36
2023-06-23,태양광,0.0,0.0,0.05,0.22,0.01,1.4,25.2,81.6,160.75,232.27,262.37,312.3,317.85,308.27,280.38,221.75,161.92,92.76,34.04,11.24,7.15,4.84,2.3,0.54
2023-06-23,풍력,11.59,20.16,19.96,19.2,20.79,12.56,14.16,9.23,2.08,2.01,0.77,1.93,1.66,12.08,8.39,3.24,3.6,2.95,2.43,8.62,11.33,13.49,5.5,4.2
2023-06-24,태양광,0.0,0.0,0.05,0.05,0.01,0.75,14.3,47.53,93.62,159.42,205.53,209.47,243.69,261.7,197.43,101.86,59.51,33.77,13.47,8.5,7.02,4.53,2.07,0.52
2023-06-24,풍력,4.18,6.05,4.16,3.54,3.52,4.54,7.62,16.97,24.77,34.27,36.41,30.06,32.39,53.71,51.24,55.27,32.91,34.89,42.9,53.35,32.27,31.43,30.03,19.33
2023-06-25,태양광,0.0,0.0,0.04,0.0,0.0,0.03,1.27,4.36,14.21,26.03,19.86,18.69,23.26,29.1,19.29,24.68,25.29,10.7,2.33,1.93,0.05,0.0,0.0,0.0
2023-06-25,풍력,9.84,10.03,17.3,23.33,34.12,47.47,69.57,71.5,120.47,133.33,146.26,132.2,94.38,105.81,53.22,12.27,3.72,0.18,0.63,13.45,25.93,65.44,76.48,94.47
2023-06-26,태양광,0.0,0.0,0.0,0.0,0.0,0.19,4.46,14.12,28.1,48.64,58.45,53.35,62.69,65.05,59.88,45.15,32.58,20.9,8.33,4.1,1.19,0.68,0.06,0.0
2023-06-26,풍력,114.72,127.41,123.05,128.1,110.89,109.29,126.08,121.78,120.69,116.92,113.77,113.84,113.4,147.11,151.81,133.57,128.14,141.04,155.07,169.6,154.71,146.96,127.43,95.13
2023-06-27,태양광,0.0,0.0,0.05,0.05,0.01,0.36,8.27,23.8,35.62,40.73,37.09,34.44,34.5,36.65,37.54,36.17,34.82,19.89,6.17,3.41,1.01,0.02,0.1,0.0
2023-06-27,풍력,108.78,118.83,120.53,116.34,101.38,87.02,,74.99,70.98,76.59,81.76,93.24,77.41,90.13,96.07,78.93,80.94,85.07,97.92,123.16,171.48,165.17,166.09,162.12
2023-06-28,태양광,0.0,0.0,0.03,0.0,0.0,0.44,11.23,22.02,49.9,92.57,131.93,144.49,161.37,164.31,168.9,135.89,84.4,51.1,22.23,6.88,3.17,1.46,0.15,0.02
2023-06-28,풍력,140.65,129.65,119.47,130.09,111.14,99.88,88.66,81.25,66.41,62.17,70.08,88.73,95.11,124.75,113.02,105.79,75.04,63.25,54.18,59.88,58.59,62.65,65.48,80.19
2023-06-29,태양광,0.0,0.0,0.05,0.05,0.01,0.27,8.27,23.09,46.56,60.78,67.0,61.92,58.57,92.16,85.22,67.86,53.41,31.16,14.24,5.81,3.06,1.39,0.06,0.0
2023-06-29,풍력,105.1,114.34,133.47,119.4,103.64,103.03,108.23,129.14,121.1,,136.34,154.66,161.74,170.6,186.6,180.88,145.5,132.14,133.69,124.28,125.01,114.91,111.94,101.46
2023-06-30,태양광,0.0,0.0,0.04,0.05,0.01,0.02,0.06,0.33,3.38,14.82,16.53,15.42,19.74,14.34,22.34,22.05,28.06,23.91,14.7,2.41,0.0,0.01,0.0,0.0
2023-06-30,풍력,37.11,52.97,92.09,98.62,79.83,65.34,55.79,64.39,18.81,23.2,25.88,18.58,25.41,51.03,62.4,60.3,64.01,77.12,67.59,78.23,59.1,41.91,18.0,7.64
2023-07-01,태양광,0.0,0.0,0.0,0.0,0.0,0.03,2.29,18.06,42.77,58.93,74.85,101.76,77.38,60.74,89.83,155.88,118.77,81.7,27.93,6.89,3.63,1.91,0.47,0.0
2023-07-01,풍력,4.03,8.95,9.04,12.4,2.96,1.85,0.32,0.11,0.0,0.0,0.0,0.01,0.01,4.18,3.32,0.01,0.04,0.3,2.53,3.0,2.53,2.22,1.71,1.88
2023-07-02,태양광,0.0,0.0,0.03,0.0,0.0,0.88,13.62,45.3,85.86,149.02,137.67,148.25,139.52,128.08,141.24,130.76,87.41,33.55,13.74,6.76,4.79,2.85,0.51,0.0
2023-07-02,풍력,1.25,2.0,1.96,0.7,1.61,1.19,3.78,2.21,1.32,1.75,2.42,4.01,3.35,6.04,9.63,13.78,15.73,11.89,19.75,41.75,28.2,27.4,18.83,26.97
2023-07-03,태양광,0.0,0.0,0.05,0.0,0.0,0.01,0.34,3.26,19.55,57.45,76.05,60.65,34.0,30.44,39.41,34.97,24.31,13.45,7.93,3.63,0.04,0.0,0.0,0.0
2023-07-03,풍력,50.86,47.78,23.37,5.87,2.61,2.41,2.14,0.49,2.81,0.35,0.51,0.14,1.38,11.85,5.85,6.29,4.13,0.52,0.11,0.63,0.0,0.0,0.0,0.3
2023-07-04,태양광,0.0,0.0,0.02,0.0,0.0,0.06,3.35,26.95,44.99,72.2,89.26,101.43,126.02,112.35,108.51,103.84,63.46,53.38,26.54,9.98,5.88,3.01,0.59,0.0
2023-07-04,풍력,3.42,4.21,3.87,11.16,15.55,14.66,13.25,7.63,3.75,8.23,18.67,26.48,33.18,42.04,39.16,31.7,27.3,26.47,36.35,46.36,56.8,34.74,26.54,36.11
2023-07-05,태양광,0.0,0.0,0.05,0.05,0.01,0.02,0.86,13.24,36.08,83.11,145.6,225.74,261.99,279.05,280.46,252.17,191.35,110.76,40.28,14.77,7.16,4.83,2.03,0.52
2023-07-05,풍력,44.36,51.59,76.94,95.32,91.25,63.95,72.56,78.76,47.47,22.28,39.55,37.83,27.17,34.1,51.87,42.97,29.23,17.8,15.53,13.9,7.67,2.5,1.38,1.85
2023-07-06,태양광,0.0,0.0,0.05,0.05,0.01,0.82,18.17,74.23,160.74,197.49,254.28,284.28,302.07,306.14,276.61,253.09,164.05,88.04,36.37,12.14,7.1,4.62,2.08,0.55
2023-07-06,풍력,1.79,4.03,2.99,0.81,0.66,10.63,16.43,8.67,3.85,3.21,6.07,9.52,12.87,28.27,21.09,7.14,12.55,13.75,9.18,10.13,15.5,16.11,20.93,20.34
2023-07-07,태양광,0.0,0.0,0.05,0.05,0.01,0.04,3.11,15.68,26.92,45.06,46.88,37.13,50.37,50.92,50.93,38.7,27.6,28.7,15.25,5.63,1.14,0.19,0.0,0.0
2023-07-07,풍력,24.01,38.81,44.66,33.32,37.58,29.42,28.9,20.25,21.56,38.16,66.44,72.0,84.62,73.53,56.6,45.72,36.0,24.43,21.05,43.61,41.54,27.82,37.67,28.69
2023-07-08,태양광,0.0,0.01,0.05,0.01,0.0,0.02,0.08,0.42,4.21,11.4,11.64,19.36,36.6,20.59,12.24,16.87,58.19,46.2,12.03,3.6,0.0,0.0,0.0,0.0
2023-07-08,풍력,26.02,31.85,53.42,61.74,43.16,46.82,65.09,33.71,22.42,31.14,40.74,35.38,46.14,60.68,53.58,28.31,,29.72,43.38,49.41,41.32,24.54,27.18,32.85
2023-07-09,태양광,0.0,0.0,0.0,0.0,0.0,0.28,6.88,21.48,42.9,85.63,87.86,149.98,171.17,81.19,102.08,93.03,32.02,14.69,13.07,7.87,4.11,1.18,0.06,0.0
2023-07-09,풍력,27.21,29.59,34.09,37.09,17.46,21.66,35.76,,38.31,52.41,64.6,28.66,18.85,46.29,25.8,45.09,45.99,18.22,36.34,54.75,60.63,46.22,53.89,39.45
2023-07-10,태양광,0.0,0.0,0.02,0.0,0.0,0.46,13.44,40.17,57.12,95.17,137.26,137.26,136.16,183.1,,157.38,94.14,48.75,15.65,6.67,5.09,3.32,0.31,0.02
2023-07-10,풍력,46.12,69.43,83.62,82.93,65.4,32.42,28.34,13.41,14.36,27.16,18.25,92.71,163.47,163.62,178.9,144.52,,95.44,65.71,68.79,59.56,38.86,36.82,36.03
2023-07-11,태양광,0.0,0.05,0.05,0.05,0.01,0.06,3.23,26.45,56.59,104.46,139.53,159.91,154.91,159.61,155.3,123.81,82.96,46.02,15.36,6.9,4.59,2.16,0.21,0.02
2023-07-11,풍력,39.29,50.26,45.6,58.65,76.42,89.88,83.12,91.58,97.98,88.19,87.22,91.69,106.99,143.92,121.62,92.74,91.05,89.56,83.22,108.54,108.65,105.62,130.45,148.11
2023-07-12,태양광,0.0,0.04,0.05,0.05,0.01,0.34,13.51,41.15,96.34,132.3,141.86,167.0,194.36,201.98,182.89,143.71,111.55,63.9,27.06,8.17,3.24,1.83,0.21,0.02
2023-07-12,풍력,112.04,127.45,119.27,109.98,109.87,86.46,93.71,91.05,104.41,,102.17,111.52,115.16,122.07,109.4,94.05,78.18,85.98,89.5,109.26,117.93,100.96,92.33,86.24
2023-07-13,태양광,0.0,0.02,0.05,0.05,0.01,0.2,10.96,28.43,67.42,85.71,104.86,128.53,122.6,93.49,69.45,57.21,43.29,24.44,13.74,5.64,3.34,1.04,0.09,0.0
2023-07-13,풍력,98.86,99.93,94.01,96.18,102.58,114.26,106.01,108.74,108.29,,119.73,129.85,145.02,188.75,153.88,133.04,132.13,146.32,161.51,175.12,164.97,146.08,154.5,180.33
2023-07-14,태양광,0.0,0.02,0.05,0.05,0.0,0.02,1.93,11.51,26.95,54.98,84.67,95.91,114.22,103.18,96.03,90.69,96.79,57.33,29.26,9.86,5.47,2.45,0.38,0.0
2023-07-14,풍력,163.74,154.35,156.85,168.7,156.69,166.69,183.65,168.99,170.0,159.52,152.88,155.05,164.5,182.82,181.84,164.22,150.71,163.6,154.49,171.57,185.95,187.04,172.64,160.85
2023-07-15,태양광,0.0,0.0,0.05,0.05,0.01,0.35,11.57,39.26,85.09,113.9,134.33,150.16,152.9,159.44,135.17,97.6,80.61,52.92,23.55,8.7,6.1,4.24,1.41,0.02
2023-07-15,풍력,150.72,152.29,156.87,161.92,172.76,156.59,127.52,118.55,132.16,134.55,157.03,153.61,152.3,153.31,153.82,131.73,115.1,124.49,131.62,141.54,130.56,91.15,86.02,114.61
2023-07-16,태양광,0.0,0.02,0.05,0.0,0.0,0.2,8.21,34.96,70.56,91.45,122.55,141.12,153.99,144.11,120.84,114.59,99.82,64.04,28.49,10.84,6.17,3.47,1.34,0.0
2023-07-16,풍력,118.05,115.15,120.94,133.11,130.4,137.2,125.5,128.5,121.13,95.92,105.33,92.5,93.61,94.99,91.43,77.14,46.36,38.63,56.29,99.2,107.3,96.01,100.44,106.48
2023-07-17,태양광,0.0,0.02,0.03,0.0,0.0,0.53,19.66,39.02,91.38,153.96,154.95,118.54,131.59,154.3,123.81,101.46,56.17,26.59,,7.52,5.18,2.83,0.41,0.0
2023-07-17,풍력,88.02,111.5,110.89,115.91,113.14,105.37,90.44,75.88,66.81,60.8,49.83,54.27,48.73,76.08,83.82,15.71,2.56,3.35,4.52,13.54,15.21,14.33,26.93,44.26
2023-07-18,태양광,0.0,0.06,0.11,0.02,0.0,0.07,5.85,15.64,37.24,71.43,110.57,121.79,106.79,111.77,108.48,48.74,26.89,21.03,11.1,8.4,4.55,1.93,0.14,0.0
2023-07-18,풍력,66.01,66.88,103.75,86.26,131.27,132.07,115.72,143.01,171.8,168.94,175.71,160.54,144.33,154.09,154.73,120.22,91.11,73.42,69.82,80.53,75.25,56.91,51.43,29.52
2023-07-19,태양광,0.0,0.06,0.08,0.05,0.0,0.42,8.44,38.95,76.7,98.21,120.55,159.44,176.3,177.59,149.49,136.21,87.36,63.46,33.78,9.35,4.98,2.33,0.51,0.02
2023-07-19,풍력,7.99,14.96,25.17,35.99,42.33,64.5,66.81,78.72,55.01,47.91,46.4,36.36,30.6,39.44,35.72,20.15,14.72,8.79,4.75,12.8,11.02,2.08,0.21,0.04
2023-07-20,태양광,0.0,0.06,0.11,0.07,0.03,0.07,6.63,25.17,,76.85,74.78,80.96,94.2,114.33,75.7,74.79,71.31,46.68,21.78,6.54,2.83,0.17,0.04,0.0
2023-07-20,풍력,0.02,0.17,0.3,0.22,1.92,1.75,2.72,2.33,1.74,1.66,0.0,0.0,0.2,2.81,0.71,0.35,0.26,0.19,0.94,0.3,0.05,0.3,,0.16
2023-07-21,태양광,0.0,0.06,0.05,0.01,0.0,0.23,10.34,34.78,73.1,157.88,190.55,140.31,95.81,83.42,96.6,100.14,96.52,61.88,27.97,10.58,4.78,1.73,0.06,0.0
2023-07-21,풍력,0.13,0.15,1.27,3.19,5.5,3.72,5.31,7.36,16.99,22.56,29.29,29.04,40.75,41.23,38.93,28.24,26.48,27.47,33.15,47.92,50.37,38.75,28.07,43.45
2023-07-22,태양광,0.0,0.06,0.08,0.02,0.0,0.01,0.95,5.52,11.33,30.33,60.65,65.65,66.07,69.99,45.57,57.59,62.21,43.39,17.68,5.51,1.47,0.1,0.0,0.0
2023-07-22,풍력,44.57,39.42,51.88,99.72,181.41,153.29,154.07,177.6,167.57,110.37,105.06,109.41,117.99,139.53,142.1,118.21,115.69,120.09,121.2,144.35,149.78,139.9,138.78,137.53
2023-07-23,태양광,0.0,0.02,0.0,0.0,0.0,0.06,5.13,19.32,47.35,58.35,58.66,83.11,139.39,131.66,89.26,54.72,42.18,28.73,11.79,6.33,3.82,0.55,0.01,0.0
2023-07-23,풍력,130.71,118.12,124.05,126.9,120.79,128.53,126.58,119.96,124.07,129.34,117.3,116.97,113.48,124.88,,87.48,83.18,92.42,82.55,89.96,110.91,103.6,108.94,126.54
2023-07-24,태양광,0.0,0.0,0.0,0.0,0.0,0.37,9.74,28.19,47.58,48.39,94.05,110.06,80.66,45.58,21.13,37.72,48.1,45.27,18.72,5.69,0.89,0.0,0.0,0.0
2023-07-24,풍력,131.25,115.46,93.26,103.49,106.22,116.21,105.65,85.28,55.02,38.08,31.1,27.31,32.32,59.91,108.82,80.64,50.56,12.42,5.95,27.63,39.91,41.93,30.93,28.79
2023-07-25,태양광,0.0,0.0,0.0,0.0,0.0,0.01,2.27,9.94,16.97,48.03,135.03,112.01,93.71,126.78,84.84,95.63,101.58,59.07,23.32,7.13,3.09,0.25,0.0,
2023-07-25,풍력,22.84,32.11,32.8,35.71,57.71,40.25,45.65,65.54,50.09,51.42,22.96,19.49,12.27,27.95,35.6,30.35,24.38,19.57,19.09,28.76,26.47,29.37,31.63,46.04
2023-07-26,태양광,0.0,0.06,0.07,0.02,0.0,0.13,13.59,56.03,116.04,155.71,191.64,213.51,223.08,207.36,203.45,200.87,150.45,85.4,31.88,11.95,6.92,4.31,1.9,0.46
2023-07-26,풍력,44.52,39.33,33.38,32.28,25.04,24.97,21.91,17.97,,23.18,28.46,30.49,32.71,60.3,51.81,32.24,25.96,19.58,27.98,30.38,13.59,16.32,17.98,8.18
2023-07-27,태양광,0.0,0.06,0.11,0.11,0.03,0.18,8.5,48.02,112.68,172.15,203.5,238.32,271.92,253.41,169.37,150.84,128.38,71.63,27.52,9.61,7.25,4.65,2.0,0.42
2023-07-27,풍력,15.0,19.12,18.06,27.56,22.0,24.45,29.7,32.56,32.46,42.25,55.37,70.23,68.24,80.58,79.34,47.47,40.32,43.17,39.59,53.63,34.92,27.78,38.1,45.25
2023-07-28,태양광,0.0,0.06,0.11,0.11,0.03,0.13,12.02,45.74,78.81,118.62,132.98,160.74,131.85,78.38,28.55,29.71,51.89,44.15,23.89,6.76,2.89,0.68,0.04,0.0
2023-07-28,풍력,41.99,35.69,37.36,28.2,31.04,28.7,26.85,35.93,41.2,59.82,76.98,87.36,71.73,63.55,81.33,33.5,10.92,11.67,9.33,18.6,20.96,20.73,21.27,20.59
2023-07-29,태양광,0.0,0.06,0.06,0.05,0.0,0.09,7.96,34.7,71.08,111.84,142.2,169.89,221.06,230.07,228.6,207.81,162.13,96.15,31.86,8.8,5.87,3.96,1.45,0.0
2023-07-29,풍력,19.1,17.3,19.28,29.15,34.36,28.73,32.13,31.3,39.32,43.15,51.95,54.49,58.97,71.12,62.92,49.24,34.25,29.29,23.99,22.58,21.4,20.61,15.92,12.2
2023-07-30,태양광,0.0,0.06,0.05,0.0,0.0,0.17,11.17,63.55,129.56,186.2,240.54,263.75,291.77,270.27,230.74,178.38,126.03,63.63,22.68,9.58,7.28,4.87,1.93,0.47
2023-07-30,풍력,18.87,24.48,19.84,18.07,19.13,16.88,15.21,13.41,23.52,34.44,38.15,33.12,35.48,59.46,60.75,31.21,21.01,22.43,14.55,20.86,26.18,13.19,10.05,11.96
2023-07-31,태양광,0.0,0.06,0.06,0.0,0.0,0.11,10.33,38.59,78.6,164.35,185.69,230.7,252.1,231.74,205.29,198.14,143.03,88.42,28.71,9.07,6.51,4.17,1.75,0.32
2023-07-31,풍력,6.47,10.13,5.58,4.58,7.67,7.22,3.17,3.52,9.08,10.25,3.88,6.63,9.65,15.12,18.21,14.72,11.13,5.64,4.77,9.45,6.57,1.05,0.7,1.34
2023-08-01,태양광,0.0,0.06,0.11,0.11,0.04,0.16,13.6,59.81,128.5,182.94,220.17,252.47,267.01,260.77,241.48,202.39,151.8,90.92,30.94,11.14,6.83,4.7,2.01,0.46
2023-08-01,풍력,1.54,2.27,0.48,1.71,6.3,7.92,10.17,8.99,5.58,6.6,16.29,20.42,25.32,30.9,26.45,18.6,12.17,10.84,6.64,7.56,7.69,8.5,5.97,2.56
2023-08-02,태양광,0.0,0.06,0.11,0.11,0.03,0.11,9.0,56.22,130.17,201.05,240.62,265.47,267.66,260.24,262.76,224.74,151.78,89.98,29.16,9.04,6.92,4.89,2.04,0.46
2023-08-02,풍력,1.78,3.14,3.06,3.65,5.33,4.58,4.79,2.69,1.55,4.85,9.46,14.12,24.14,34.55,24.91,17.12,6.95,8.76,20.64,11.13,7.43,12.22,6.93,7.35
2023-08-03,태양광,0.0,0.06,0.11,0.11,0.03,0.12,11.73,61.99,131.65,188.68,222.6,244.63,256.16,254.88,214.37,189.15,140.43,84.57,25.76,8.93,7.2,4.89,2.11,0.46
2023-08-03,풍력,6.48,7.56,16.62,21.02,13.95,6.52,7.83,5.57,21.43,38.43,47.0,35.57,47.15,73.27,91.24,63.88,33.6,40.9,42.24,30.55,22.78,21.48,25.56,25.74
2023-08-04,태양광,0.0,0.06,0.11,0.11,0.03,0.16,10.99,55.79,111.83,148.59,172.43,216.54,209.85,208.3,191.53,166.56,117.72,75.8,26.22,8.8,7.2,4.94,2.05,0.47
2023-08-04,풍력,19.54,30.46,24.58,20.6,27.73,33.04,25.4,15.18,31.92,47.35,39.24,41.14,53.02,85.55,84.23,58.03,37.74,24.05,23.89,26.85,19.89,9.93,11.31,14.42
2023-08-05,태양광,0.0,0.06,0.11,0.11,0.03,0.11,9.05,54.17,116.72,177.13,207.82,220.4,250.24,283.92,262.45,205.86,171.98,98.75,27.64,,7.15,4.64,1.6,0.12
2023-08-05,풍력,12.12,17.19,15.93,9.04,5.09,1.8,2.45,8.45,19.25,24.91,29.76,31.86,34.93,47.07,49.23,21.88,28.73,36.9,32.96,35.93,44.45,39.98,27.23,27.36
2023-08-06,태양광,0.0,0.06,0.08,0.01,0.0,0.12,11.03,57.69,122.47,183.8,224.72,236.26,237.9,197.76,225.98,192.31,151.94,81.16,25.36,8.55,6.41,3.64,1.92,0.46
2023-08-06,풍력,37.51,49.09,48.62,52.53,55.87,44.29,42.55,39.06,44.44,49.98,53.09,60.42,70.62,84.6,80.33,68.18,55.8,44.68,45.04,47.0,42.97,40.52,39.45,48.95
2023-08-07,태양광,0.0,0.06,0.07,,0.0,0.04,6.66,48.65,120.95,175.24,220.12,244.34,270.53,247.39,231.64,218.52,157.5,83.45,27.5,8.88,7.22,4.17,1.97,0.46
2023-08-07,풍력,43.1,42.66,39.17,44.64,51.87,48.51,53.56,45.19,48.02,51.62,49.3,45.01,52.83,68.04,63.66,53.5,42.86,36.66,33.65,47.81,55.33,52.02,48.08,62.87
2023-08-08,태양광,0.0,0.06,0.11,0.11,0.03,0.04,5.02,30.24,71.83,129.54,176.6,200.34,199.89,184.78,200.08,194.47,153.92,75.02,24.06,8.14,5.16,3.52,1.83,0.4
2023-08-08,풍력,59.98,73.58,79.88,82.12,75.73,57.36,75.32,74.29,68.94,59.33,73.6,86.77,96.68,110.32,125.72,132.94,123.89,112.65,118.83,133.42,119.49,86.21,79.78,91.38
2023-08-09,태양광,0.0,0.06,0.11,0.11,0.03,0.01,1.9,7.26,23.71,31.42,30.33,32.66,34.28,40.56,37.38,23.88,15.24,8.03,2.45,2.65,0.8,0.0,0.0,0.0
2023-08-09,풍력,112.46,120.66,108.58,108.8,115.99,120.41,132.32,163.7,183.35,185.5,190.8,185.03,192.08,205.43,198.11,174.82,171.58,,184.39,195.86,196.78,162.09,160.66,168.31
2023-08-10,태양광,0.0,0.03,0.0,0.0,0.0,0.03,2.84,11.52,45.5,118.72,,220.28,244.65,272.15,278.93,243.43,183.16,94.85,26.87,8.49,5.92,3.78,1.9,0.54
2023-08-10,풍력,169.0,170.22,162.13,167.92,170.87,176.21,195.43,200.73,191.3,192.66,186.21,171.29,165.27,204.58,153.02,120.25,109.85,101.73,102.65,102.84,49.52,46.5,12.38,5.4
2023-08-11,태양광,0.0,0.06,0.11,0.11,0.03,0.07,10.59,62.22,140.71,201.48,234.27,240.77,262.73,271.62,250.21,214.24,149.09,70.06,21.04,8.27,7.14,4.59,1.98,0.55
2023-08-11,풍력,0.68,1.48,4.11,7.49,4.7,4.48,4.26,2.39,1.86,3.62,9.87,24.62,38.15,50.34,43.32,32.41,13.02,7.98,6.16,14.61,6.01,7.15,4.3,10.21
2023-08-12,태양광,0.0,0.06,0.11,0.11,0.03,0.08,12.09,60.66,133.98,203.75,226.32,229.47,231.13,208.94,194.93,175.54,115.3,67.04,24.69,8.83,7.1,4.72,2.04,0.51
2023-08-12,풍력,14.9,10.24,6.56,5.59,5.42,4.52,3.53,1.74,0.23,0.31,1.4,1.51,2.39,7.99,2.88,1.66,1.16,0.51,0.03,2.22,0.55,0.0,0.0,0.39
2023-08-13,태양광,0.0,0.06,0.07,0.01,0.0,0.07,10.52,55.37,119.43,180.92,233.43,250.76,255.09,232.26,203.61,167.38,133.37,72.86,24.18,8.22,6.39,4.23,1.79,0.54
2023-08-13,풍력,1.5,2.82,1.7,0.66,0.4,0.03,0.07,0.03,0.0,0.07,2.89,5.82,6.3,8.18,4.49,3.06,4.38,5.32,3.07,4.41,1.59,1.13,0.68,0.51
2023-08-14,태양광,0.0,0.05,0.05,0.0,0.0,0.06,9.65,59.36,133.58,198.57,221.47,225.18,193.42,187.43,202.6,183.93,141.92,82.35,25.01,8.3,6.71,4.33,1.29,0.09
2023-08-14,풍력,1.09,1.75,3.47,0.58,0.42,0.1,0.64,0.21,1.77,4.58,9.86,15.87,18.98,22.9,20.48,13.89,9.99,7.57,5.43,8.83,4.39,3.2,1.99,6.53
2023-08-15,태양광,0.0,0.06,0.11,0.11,0.03,0.05,8.73,47.19,108.26,143.85,172.69,192.55,209.88,226.46,211.96,193.31,146.66,71.45,23.75,7.07,4.9,2.77,0.35,0.0
2023-08-15,풍력,17.4,12.32,15.51,14.5,7.32,6.2,6.51,2.88,3.01,4.24,6.03,6.83,7.76,11.22,14.35,8.25,2.61,0.63,0.35,1.65,1.23,3.0,3.63,6.77
2023-08-16,태양광,0.0,0.06,0.11,0.11,0.03,0.05,6.42,42.38,55.9,94.54,144.06,241.66,274.98,263.83,220.95,174.9,122.1,83.46,24.17,7.91,7.13,4.6,2.01,0.52
2023-08-16,풍력,6.9,5.36,7.67,9.46,8.86,9.35,11.54,7.81,9.14,9.74,8.13,2.83,2.33,9.26,8.64,6.84,3.01,2.71,0.96,3.23,0.2,2.02,13.45,15.59
2023-08-17,태양광,0.0,0.06,0.11,0.11,0.04,0.05,6.66,43.73,116.31,170.21,199.88,177.97,155.11,111.09,78.99,106.64,79.64,58.41,21.43,7.81,5.87,3.16,1.41,0.25
2023-08-17,풍력,10.78,9.05,7.38,5.94,2.87,0.57,0.27,0.0,0.0,0.01,0.84,3.47,6.72,22.22,23.43,6.46,4.67,3.37,3.08,4.12,0.59,0.77,1.01,0.38
2023-08-18,태양광,0.0,0.06,0.11,0.1,0.01,0.06,7.63,54.92,119.56,187.04,187.89,212.71,234.26,202.49,153.61,151.93,121.34,57.31,22.92,7.13,4.8,2.38,0.75,0.02
2023-08-18,풍력,1.11,1.93,1.82,6.03,9.14,8.34,9.08,11.1,19.01,23.95,28.39,27.64,30.27,47.31,52.52,27.87,21.13,18.73,14.79,16.98,9.17,7.53,6.67,5.19
